date,cases,deaths,uf,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-05,1,0,PR,32391,4119301,3.08728,
2020-04-05,1,0,PR,113036,4119509,0.88467,
2020-04-05,5,0,PR,351736,4119905,1.42152,
2020-04-05,2,1,PR,7449,4120705,26.84924,0.5
2020-04-05,0,0,PR,23559,4120804,,
2020-04-05,1,0,PR,32397,4122206,3.08671,
2020-04-05,1,0,PR,34170,4122305,2.92654,
2020-04-05,1,0,PR,66580,4122404,1.50195,
2020-04-05,1,1,PR,12037,4123402,8.30772,1.0
2020-04-05,7,0,PR,323340,4125506,2.1649,
2020-04-05,1,0,PR,2160,4125555,46.2963,
2020-04-05,2,0,PR,96688,4126256,2.06851,
2020-04-05,1,0,PR,5284,4126405,18.92506,
2020-04-05,6,0,PR,78974,4127106,7.59744,
2020-04-05,1,0,PR,17094,4127205,5.85001,
2020-04-05,1,0,PR,16789,4127304,5.95628,
2020-04-05,2,0,PR,111557,4128104,1.79281,
2020-04-05,2,0,PR,57517,4128203,3.47723,
2020-04-05,1,0,PR,7257,4128609,13.7798,
2020-04-05,445,10,PR,11433957,41,3.89192,0.0225
2020-04-05,3,0,RJ,203785,3300100,1.47214,
2020-04-05,1,0,RJ,132400,3300209,0.75529,
2020-04-05,1,1,RJ,30349,3300258,3295,1.0
2020-04-05,2,0,RJ,100374,3300308,1.99255,
2020-04-05,3,0,RJ,184412,3300407,1.62679,
2020-04-05,15,2,RJ,510906,3300456,2.93596,0.1333
2020-04-05,2,0,RJ,507548,3301009,0.39405,
2020-04-05,20,3,RJ,919596,3301702,2.17487,0.15
2020-04-05,2,0,RJ,60517,3301850,3.30486,
2020-04-05,1,0,RJ,28310,3301876,3.53232,
2020-04-05,1,0,RJ,,,,
2020-04-05,14,1,RJ,240592,3301900,5.81898,0.0714
2020-04-05,2,0,RJ,133019,3302007,1.50354,
2020-04-05,1,0,RJ,103224,3302205,0.96877,
2020-04-05,6,0,RJ,256672,3302403,2.33761,
2020-04-05,5,0,RJ,245071,3302502,2.04023,
2020-04-05,2,0,RJ,44468,3302601,4.49762,
2020-04-05,8,1,RJ,161207,3302700,4.96256,125
2020-04-05,5,1,RJ,176103,3302858,2.83925,0.2
2020-04-05,1,1,RJ,25538,3302908,3.91573,1.0
2020-04-05,4,0,RJ,162485,3303203,2.46177,
2020-04-05,87,2,RJ,513584,3303302,16.93978,23
2020-04-05,2,0,RJ,190631,3303401,1.04915,
2020-04-05,29,2,RJ,821128,3303500,3.53173,69
2020-04-05,2,0,RJ,44285,3303708,4.5162,
2020-04-05,13,1,RJ,306191,3303906,4.24572,0.0769
2020-04-05,1,0,RJ,18847,3304102,5.30588,
2020-04-05,2,0,RJ,150319,3304144,1.3305,
2020-04-05,2,0,RJ,131341,3304201,1.52275,
2020-04-05,2,2,RJ,60201,3304300,3.3222,1.0
2020-04-05,3,1,RJ,150674,3304524,1.99105,0.3333
2020-04-05,1068,42,RJ,6718903,3304557,15.89545,0.0393
2020-04-05,13,1,RJ,1084839,3304904,1.19833,0.0769
2020-04-05,1,0,RJ,36102,3305000,2.76993,
2020-04-05,10,1,RJ,472406,3305109,2.11682,0.1
2020-04-05,2,0,RJ,104476,3305208,1.91432,
2020-04-05,1,0,RJ,82312,3305554,1.21489,
2020-04-05,1,0,RJ,34309,3305752,2.91469,
2020-04-05,7,0,RJ,182594,3305802,3.83364,
2020-04-05,1,0,RJ,10626,3305901,9.41088,
2020-04-05,1,0,RJ,81804,3306008,1.22243,
2020-04-05,2,0,RJ,76523,3306107,2.61359,
2020-04-05,45,2,RJ,273012,3306305,16.48279,0.0444
2020-04-05,1394,64,RJ,17264943,33,8.07417,0.0459
2020-04-05,8,0,RN,58017,2400208,13.78906,
2020-04-05,1,0,RN,35845,2401008,2.78979,
2020-04-05,1,0,RN,27774,2401107,3.60049,
2020-04-05,1,0,RN,9271,2401404,10.78632,
2020-04-05,1,0,RN,20493,2402303,4.87972,
2020-04-05,1,0,RN,10759,2402501,9.29454,
2020-04-05,3,0,RN,73497,2402600,4.0818,
2020-04-05,5,0,RN,28583,2403608,17.49292,
2020-04-05,5,0,RN,,,,
2020-04-05,1,0,RN,10116,2407005,9.88533,
2020-04-05,2,0,RN,80792,2407104,2.47549,
2020-04-05,1,0,RN,22451,2407807,4.45414,
2020-04-05,59,3,RN,297378,2408003,19.84007,0.0508
2020-04-05,113,2,RN,884122,2408102,12.78104,0.0177
2020-04-05,27,0,RN,261469,2403251,10.32627,
2020-04-05,1,0,RN,13277,2409100,7.53182,
2020-04-05,1,0,RN,24136,2411502,4.14319,
2020-04-05,10,0,RN,102400,2412005,9.76562,
2020-04-05,1,0,RN,43899,2412203,2.27796,
2020-04-05,1,0,RN,5971,2412708,16.74761,
2020-04-05,1,1,RN,12279,2413904,8.14399,1.0
2020-04-05,1,1,RN,10786,2414100,9.27128,1.0
2020-04-05,1,0,RN,4106,2411056,24.3546,
2020-04-05,246,7,RN,3506853,24,7.01484,0.0285
2020-04-05,1,0,RO,51775,1100114,1.93143,
2020-04-05,1,0,RO,128969,1100122,0.77538,
2020-04-05,10,1,RO,529544,1100205,1.88842,0.1
2020-04-05,1,0,RO,55058,1100288,1.81627,
2020-04-05,1,0,RO,99854,1100304,1.00146,
2020-04-05,14,1,RO,1777225,11,0.78774,0.0714
2020-04-05,36,1,RR,399213,1400100,9.01774,0.0278
2020-04-05,3,0,RR,12409,1400159,24176,
2020-04-05,3,0,RR,18335,1400175,16.36215,
2020-04-05,42,1,RR,605761,14,6.93343,0.0238
2020-04-05,1,0,RS,73589,4300406,1.3589,
2020-04-05,4,0,RS,210305,4300604,1902,
2020-04-05,2,0,RS,5981,4300703,33.43922,
2020-04-05,1,0,RS,10065,4301057,9.93542,
2020-04-05,24,0,RS,121143,4301602,19.8113,
2020-04-05,9,0,RS,120454,4302105,7.47173,
2020-04-05,2,0,RS,82201,4303004,2.43306,
2020-04-05,2,0,RS,130293,4303103,1535,
2020-04-05,3,0,RS,66712,4303905,4.49694,
2020-04-05,1,0,RS,56045,4304507,1.78428,
2020-04-05,10,0,RS,346616,4304606,2.88504,
2020-04-05,2,0,RS,53049,4304630,3.7701,
2020-04-05,1,0,RS,25354,4304663,3.94415,
2020-04-05,1,0,RS,29833,4304804,3.35199,
2020-04-05,15,0,RS,510906,4305108,2.93596,
2020-04-05,1,0,RS,12239,4305173,8.1706,
2020-04-05,1,0,RS,40789,4305355,2.45164,
2020-04-05,1,0,RS,12348,4306205,8.09848,
2020-04-05,2,0,RS,32671,4306403,6.12164,
2020-04-05,1,0,RS,38461,4306601,2.60004,
2020-04-05,1,0,RS,41285,4306767,2.42219,
2020-04-05,3,0,RS,105862,4307005,2.83388,
2020-04-05,3,0,RS,50022,4307609,5.99736,
2020-04-05,1,0,RS,83202,4307708,1.20189,
2020-04-05,1,0,RS,34116,4307807,2.93118,
2020-04-05,3,0,RS,72331,4307906,4.1476,
2020-04-05,1,0,RS,35070,4308607,2.85144,
2020-04-05,9,0,RS,281519,4309209,3.19694,
2020-04-05,1,0,RS,98143,4309308,1.01892,
2020-04-05,4,1,RS,24293,4310801,16.46565,0.25
2020-04-05,8,0,RS,84014,4311403,9.52222,
2020-04-05,4,0,RS,44161,4311809,9.05777,
2020-04-05,1,0,RS,6512,4313102,15.35627,
2020-04-05,19,1,RS,246748,4313409,7.70016,0.0526
2020-04-05,1,0,RS,45994,4313508,2.1742,
2020-04-05,1,0,RS,7657,4314001,13.05995,
2020-04-05,9,0,RS,203275,4314100,4.4275,
2020-04-05,3,0,RS,342405,4314407,0.87616,
2020-04-05,1,0,RS,20663,4314605,4.83957,
2020-04-05,254,5,RS,1483771,4314902,17.11854,0.0197
2020-04-05,2,0,RS,211005,4315602,0.94784,
2020-04-05,1,0,RS,21349,4316006,4.68406,
2020-04-05,1,0,RS,16270,4316600,6.14628,
2020-04-05,1,0,RS,130416,4316808,0.76678,
2020-04-05,2,0,RS,282123,4316907,0.70891,
2020-04-05,6,0,RS,77027,4317103,7.78948,
2020-04-05,3,0,RS,73254,4317202,4.09534,
2020-04-05,1,0,RS,49425,4317400,2.02327,
2020-04-05,1,0,RS,42894,4317608,2.33133,
2020-04-05,1,0,RS,3074,4318051,32.5309,
2020-04-05,1,0,RS,62105,4318309,1.61018,
2020-04-05,1,0,RS,2824,4318440,35.41076,
2020-04-05,8,0,RS,236835,4318705,3.37788,
2020-04-05,2,0,RS,25685,4319505,7.78665,
2020-04-05,1,0,RS,81734,4319901,1.22348,
2020-04-05,1,0,RS,141075,4320008,0.70884,
2020-04-05,3,0,RS,17502,4320404,17.1409,
2020-04-05,1,0,RS,57466,4321204,1.74016,
2020-04-05,1,0,RS,26862,4321303,3.72273,
2020-04-05,9,0,RS,38732,4321501,23.2366,
2020-04-05,1,0,RS,51715,4321600,1.93367,
2020-04-05,1,0,RS,126970,4322400,0.78759,
2020-04-05,6,0,RS,255224,4323002,2.35088,
2020-04-05,1,0,RS,4358,4323408,22.94631,
2020-04-05,468,7,RS,11377239,43,4.11348,15
2020-04-05,8,1,SC,8513,4201208,93.97392,125
2020-04-05,3,0,SC,68228,4201406,4.39702,
2020-04-05,1,0,SC,13071,4201950,7.65052,
2020-04-05,12,0,SC,142295,4202008,8.43318,
2020-04-05,1,1,SC,10979,4202073,9.1083,1.0
2020-04-05,1,0,SC,68481,4202305,1.46026,
2020-04-05,26,0,SC,357199,4202404,7.27886,
2020-04-05,16,0,SC,33450,4202800,47.83259,
2020-04-05,6,0,SC,134723,4202909,4.45358,
2020-04-05,7,0,SC,82989,4203204,8.43485,
2020-04-05,1,0,SC,12240,4203709,8.16993,
2020-04-05,6,0,SC,220367,4204202,2.72273,
2020-04-05,27,1,SC,215186,4204608,12.54728,37
2020-04-05,94,2,SC,500973,4205407,18.76349,0.0213
2020-04-05,3,0,SC,69639,4205902,4.30793,
2020-04-05,2,0,SC,14471,4206009,13.82074,
2020-04-05,4,0,SC,11501,4206207,34.77958,
2020-04-05,1,0,SC,56421,4207007,1.77239,
2020-04-05,6,0,SC,44853,4207304,13.37703,
2020-04-05,9,0,SC,,,,
2020-04-05,1,0,SC,69425,4207502,1.4404,
2020-04-05,1,0,SC,1930,4207858,51.81347,
2020-04-05,20,1,SC,219536,4208203,9.11012,0.05
2020-04-05,3,0,SC,65312,4208302,4.59334,
2020-04-05,1,0,SC,16872,4208401,5.92698,
2020-04-05,2,0,SC,20024,4208807,9.98801,
2020-04-05,6,0,SC,177697,4208906,3.37653,
2020-04-05,1,0,SC,30118,4209003,3.32027,
2020-04-05,25,1,SC,590466,4209102,4.23394,0.04
2020-04-05,4,0,SC,157544,4209300,2.53897,
2020-04-05,3,0,SC,45814,4209409,6.54822,
2020-04-05,1,0,SC,56292,4210100,1.77645,
2020-04-05,1,0,SC,17796,4211207,5.61924,
2020-04-05,4,0,SC,81475,4211306,4.90948,
2020-04-05,3,0,SC,171797,4211900,1.74625,
2020-04-05,2,0,SC,19320,4212205,10.35197,
2020-04-05,2,0,SC,7494,4212304,26.68802,
2020-04-05,1,1,SC,3976,4212403,25.15091,1.0
2020-04-05,1,0,SC,10091,4212650,9.90982,
2020-04-05,1,0,SC,33447,4213203,2.9898,
2020-04-05,4,0,SC,21388,4213500,18.70208,
2020-04-05,2,0,SC,2878,4214300,69.4927,
2020-04-05,1,0,SC,9445,4216107,10.58761,
2020-04-05,2,0,SC,52721,4216206,3.79355,
2020-04-05,17,1,SC,246586,4216602,6.89415,0.0588
2020-04-05,1,0,SC,24076,4216909,4.15351,
2020-04-05,3,1,SC,13410,4217006,22.37136,0.3333
2020-04-05,1,0,SC,5823,4217253,17.17328,
2020-04-05,4,0,SC,14007,4217600,28.55715,
2020-04-05,3,0,SC,30374,4217709,9.87687,
2020-04-05,2,0,SC,38407,4218004,5.20738,
2020-04-05,1,0,SC,5348,4218103,18.69858,
2020-04-05,19,0,SC,105686,4218707,17.97778,
2020-04-05,2,0,SC,21268,4219002,9.4038,
2020-04-05,379,10,SC,7164788,42,5.28976,0.0264
2020-04-05,0,0,SP,35068,3500105,,
2020-04-05,1,0,SP,18705,3500501,5.34616,
2020-04-05,1,0,SP,37214,3500709,2.68716,
2020-04-05,3,2,SP,239597,3501608,1.2521,0.6667
2020-04-05,4,0,SP,197016,3502804,2.03029,
2020-04-05,2,0,SP,236072,3503208,0.8472,
2020-04-05,6,1,SP,89824,3503901,6.67973,0.1667
2020-04-05,1,0,SP,104386,3504008,0.95798,
2020-04-05,4,0,SP,142761,3504107,2.80189,
2020-04-05,30,1,SP,274182,3505708,10.94164,0.0333
2020-04-05,3,1,SP,376818,3506003,0.79614,0.3333
2020-04-05,7,0,SP,146497,3507506,4.77825,
2020-04-05,1,0,SP,24939,3507803,4.00978,
2020-04-05,1,0,SP,33327,3508603,3.00057,
2020-04-05,20,1,SP,101470,3509007,19.71026,0.05
2020-04-05,1,0,SP,76801,3509205,1.30207,
2020-04-05,26,4,SP,1204073,3509502,2.15934,0.1538
2020-04-05,14,1,SP,400927,3510609,3.49191,0.0714
2020-04-05,1,0,SP,9237,3511300,10.82603,
2020-04-05,29,3,SP,249210,3513009,11.63677,0.1034
2020-04-05,2,1,SP,35292,3513108,5.66701,0.5
2020-04-05,24,1,SP,423884,3513801,5.66193,0.0417
2020-04-05,1,1,SP,46793,3514403,2.13707,1.0
2020-04-05,20,1,SP,273726,3515004,7.30658,0.05
2020-04-05,15,0,SP,194276,3515707,7.72097,
2020-04-05,2,0,SP,353187,3516200,0.56627,
2020-04-05,8,1,SP,175844,3516309,4.54949,125
2020-04-05,8,1,SP,154489,3516408,5.17836,125
2020-04-05,2,0,SP,32939,3518206,6.07183,
2020-04-05,3,0,SP,320459,3518701,0.93616,
2020-04-05,62,5,SP,1379182,3518800,4.49542,0.0806
2020-04-05,1,0,SP,230851,3519071,0.43318,
2020-04-05,73,0,SP,,,,
2020-04-05,2,0,SP,251627,3520509,0.79483,
2020-04-05,1,0,SP,24235,3521408,4.12626,
2020-04-05,2,0,SP,101816,3522109,1.96433,
2020-04-05,9,1,SP,175693,3522208,5.12257,0.1111
2020-04-05,1,0,SP,163901,3522307,0.61012,
2020-04-05,8,1,SP,237700,3522505,3.36559,125
2020-04-05,1,0,SP,74773,3522604,1.33738,
2020-04-05,10,0,SP,370821,3523107,2.69672,
2020-04-05,1,0,SP,50503,3523206,1.98008,
2020-04-05,1,0,SP,173939,3523909,0.57491,
2020-04-05,1,0,SP,61252,3524006,1.6326,
2020-04-05,3,1,SP,77263,3524303,3.88284,0.3333
2020-04-05,1,0,SP,57488,3524709,1.73949,
2020-04-05,2,0,SP,124937,3525003,1.60081,
2020-04-05,1,0,SP,150252,3525300,0.66555,
2020-04-05,1,0,SP,37015,3525706,2.70161,
2020-04-05,6,0,SP,418962,3525904,1.43211,
2020-04-05,1,0,SP,68432,3526803,1.4613,
2020-04-05,2,0,SP,306114,3526902,0.65335,
2020-04-05,1,0,SP,48885,3527306,2.04562,
2020-04-05,5,2,SP,100179,3528502,4.99107,0.4
2020-04-05,1,0,SP,238882,3529005,0.41862,
2020-04-05,2,0,SP,83170,3529302,2.40471,
2020-04-05,16,0,SP,472912,3529401,3.38329,
2020-04-05,17,1,SP,445842,3530607,3.81301,0.0588
2020-04-05,1,0,SP,151888,3530706,0.65838,
2020-04-05,1,1,SP,60174,3533403,1.66185,1.0
2020-04-05,1,0,SP,44028,3534302,2.27128,
2020-04-05,69,3,SP,698418,3534401,9.87947,0.0435
2020-04-05,1,0,SP,19648,3536208,5.08958,
2020-04-05,2,0,SP,109424,3536505,1.82775,
2020-04-05,1,1,SP,63407,3537305,1.57711,1.0
2020-04-05,6,0,SP,404142,3538709,1.48463,
2020-04-05,1,0,SP,25492,3538907,3.9228,
2020-04-05,3,0,SP,117452,3539806,2.55423,
2020-04-05,0,0,SP,53098,3540606,,
2020-04-05,4,0,SP,325073,3541000,1.23049,
2020-04-05,1,0,SP,40432,3541604,2.47329,
2020-04-05,4,0,SP,123393,3543303,3.24167,
2020-04-05,25,1,SP,703293,3543402,3.55471,0.04
2020-04-05,2,0,SP,206424,3543907,0.96888,
2020-04-05,1,0,SP,45422,3545308,2.20158,
2020-04-05,2,0,SP,14788,3546009,13.52448,
2020-04-05,1,0,SP,57386,3546801,1.74259,
2020-04-05,24,0,SP,139447,3547304,17.21084,
2020-04-05,72,3,SP,718773,3547809,10.01707,0.0417
2020-04-05,72,2,SP,433311,3548500,16.61624,0.0278
2020-04-05,81,5,SP,838936,3548708,9.65509,0.0617
2020-04-05,38,1,SP,161127,3548807,23.58388,0.0263
2020-04-05,1,0,SP,54946,3549706,1.81997,
2020-04-05,10,0,SP,460671,3549805,2.17075,
2020-04-05,30,0,SP,721944,3549904,4.15545,
2020-04-05,1,0,SP,40954,3550100,2.44176,
2020-04-05,3612,220,SP,12252023,3550308,29.48085,0.0609
2020-04-05,3,1,SP,88980,3550704,3.37154,0.3333
2020-04-05,5,0,SP,365798,3551009,1.36687,
2020-04-05,9,2,SP,679378,3552205,1.32474,0.2222
2020-04-05,9,0,SP,297637,3552502,3.02382,
2020-04-05,41,3,SP,289664,3552809,14.15433,0.0732
2020-04-05,1,0,SP,121766,3554003,0.82125,
2020-04-05,1,0,SP,314924,3554102,0.31754,
2020-04-05,1,0,SP,9370,3554409,10.67236,
2020-04-05,3,0,SP,129193,3556206,2.32211,
2020-04-05,4,1,SP,52597,3556453,7605,0.25
2020-04-05,1,0,SP,78728,3556701,1.2702,
2020-04-05,2,0,SP,122480,3557006,1.63292,
2020-04-05,1,0,SP,94547,3557105,1.05768,
2020-04-05,4620,275,SP,45919049,35,10.06118,0.0595
2020-04-05,4,0,TO,180470,1702109,2.21643,
2020-04-05,1,,TO,22139,1707009,4.51692,
2020-04-05,12,0,TO,299127,1721000,4.01167,
2020-04-05,17,0,TO,1572866,17,1.08083,
2020-04-04,9,0,AC,15256,1200013,58.99318,
2020-04-04,1,0,AC,18504,1200807,5.40424,
2020-04-04,36,0,AC,407319,1200401,8.83828,
2020-04-04,46,0,AC,881935,12,5.2158,
2020-04-04,4,0,AL,,,,
2020-04-04,17,2,AL,1018948,2704302,1.66839,0.1176
2020-04-04,1,0,AL,51901,2704708,1.92675,
2020-04-04,1,0,AL,20066,2707503,4.98355,
2020-04-04,23,2,AL,3337357,27,0.68917,87
2020-04-04,1,0,AM,21010,1300102,4.75964,
2020-04-04,1,0,AM,34308,1300706,2.91477,
2020-04-04,1,0,AM,30225,1301159,3.30852,
2020-04-04,4,0,AM,101337,1301902,3.94723,
2020-04-04,10,2,AM,97377,1302504,10.26937,0.2
2020-04-04,283,9,AM,2182763,1302603,12.96522,0.0318
2020-04-04,1,0,AM,19454,1303205,5.14033,
2020-04-04,3,1,AM,114273,1303403,2.62529,0.3333
2020-04-04,4,0,AM,21602,1303700,18.5168,
2020-04-04,3,0,AM,18755,1304237,15.99573,
2020-04-04,311,12,AM,4144597,13,7.50375,0.0386
2020-04-04,28,1,AP,503327,1600303,5.56298,0.0357
2020-04-04,1,0,AP,27270,1600501,3.66703,
2020-04-04,29,1,AP,845731,16,3.42899,0.0345
2020-04-04,1,0,BA,17040,2900355,5.86854,
2020-04-04,4,0,BA,151596,2900702,2.63859,
2020-04-04,1,0,BA,53578,2902708,1.86644,
2020-04-04,1,0,BA,5714,2903102,17.50088,
2020-04-04,1,0,BA,155439,2903201,0.64334,
2020-04-04,1,0,BA,23328,2903409,4.28669,
2020-04-04,5,0,BA,67195,2904605,7.44103,
2020-04-04,1,0,BA,33470,2904902,2.98775,
2020-04-04,5,0,BA,299132,2905701,1.6715,
2020-04-04,1,0,BA,26176,2906204,3.82029,
2020-04-04,1,0,BA,87076,2906501,1.14842,
2020-04-04,0,0,BA,54704,2907509,,
2020-04-04,1,0,BA,16993,2908002,5.88478,
2020-04-04,1,0,BA,33153,2908507,3.01632,
2020-04-04,1,0,BA,25837,2908606,3.87042,
2020-04-04,1,0,BA,81089,2910057,1.23321,
2020-04-04,23,0,BA,614872,2910800,3.74062,
2020-04-04,1,0,BA,32403,2911204,3.08613,
2020-04-04,10,0,BA,162327,2913606,6.1604,
2020-04-04,0,0,BA,,,,
2020-04-04,1,0,BA,45873,2913903,2.17993,
2020-04-04,6,0,BA,213223,2914802,2.81396,
2020-04-04,2,0,BA,14579,2915205,13.71836,
2020-04-04,3,0,BA,20491,2915502,14.64057,
2020-04-04,1,0,BA,64486,2915601,1.55072,
2020-04-04,1,1,BA,76147,2916401,1.31325,1.0
2020-04-04,4,0,BA,20382,2917102,19.62516,
2020-04-04,1,0,BA,155966,2918001,0.64117,
2020-04-04,2,0,BA,216707,2918407,0.92291,
2020-04-04,12,0,BA,198440,2919207,6.04717,
2020-04-04,1,0,BA,22688,2921104,4.40762,
2020-04-04,1,0,BA,26947,2922904,3.71099,
2020-04-04,1,0,BA,39519,2925204,2.53043,
2020-04-04,10,0,BA,148686,2925303,6.72558,
2020-04-04,4,0,BA,28174,2925501,14.19749,
2020-04-04,215,5,BA,2872347,2927408,7.48517,0.0233
2020-04-04,2,0,BA,27778,2927705,7.19994,
2020-04-04,1,0,BA,9058,2928950,11.03996,
2020-04-04,1,0,BA,134377,2930709,0.74417,
2020-04-04,3,0,BA,160487,2931350,1.86931,
2020-04-04,1,0,BA,20519,2932705,4.87353,
2020-04-04,1,1,BA,19178,2932804,5.21431,1.0
2020-04-04,2,0,BA,338480,2933307,0.59088,
2020-04-04,336,7,BA,14873064,29,2.25912,0.0208
2020-04-04,1,0,CE,11737,2300101,8.52006,
2020-04-04,15,0,CE,80271,2301000,18.6867,
2020-04-04,1,0,CE,53573,2302206,1.86661,
2020-04-04,1,0,CE,76997,2302800,1.29875,
2020-04-04,4,0,CE,361400,2303709,1.10681,
2020-04-04,1,1,CE,53618,2304285,1.86505,1.0
2020-04-04,1,1,CE,19450,2304301,5.14139,1.0
2020-04-04,681,18,CE,2669342,2304400,25.51191,0.0264
2020-04-04,4,0,CE,67337,2305233,5.94027,
2020-04-04,2,0,CE,68018,2305407,2.9404,
2020-04-04,14,0,CE,,,,
2020-04-04,1,0,CE,11593,2305654,8.62589,
2020-04-04,1,0,CE,37980,2306256,2.63296,
2020-04-04,1,0,CE,52675,2306306,1.89843,
2020-04-04,1,0,CE,129358,2306405,0.77305,
2020-04-04,1,1,CE,34682,2306900,2.88334,1.0
2020-04-04,1,0,CE,274207,2307304,0.36469,
2020-04-04,2,0,CE,227886,2307650,0.87763,
2020-04-04,2,0,CE,128978,2307700,1.55065,
2020-04-04,1,0,CE,47962,2308104,2.08498,
2020-04-04,2,0,CE,87728,2311306,2.27977,
2020-04-04,1,1,CE,43703,2312205,2.28817,1.0
2020-04-04,5,0,CE,208935,2312908,2.39309,
2020-04-04,1,1,CE,75946,2313401,1.31673,1.0
2020-04-04,745,23,CE,9132078,23,8.15806,0.0309
2020-04-04,456,7,DF,3015268,5300108,15.12303,0.0154
2020-04-04,456,7,DF,3015268,53,15.12303,0.0154
2020-04-04,1,0,ES,30586,3200102,3.26947,
2020-04-04,0,0,ES,7836,3200359,,
2020-04-04,4,0,ES,101220,3200607,3.95179,
2020-04-04,1,0,ES,208972,3201209,0.47853,
2020-04-04,14,0,ES,381285,3201308,3.67179,
2020-04-04,2,0,ES,37534,3201407,5.3285,
2020-04-04,1,0,ES,122499,3201506,0.81633,
2020-04-04,1,0,ES,21509,3202207,4.64922,
2020-04-04,3,0,ES,124859,3202405,2.40271,
2020-04-04,0,0,ES,,,,
2020-04-04,1,0,ES,34348,3202801,2.91138,
2020-04-04,8,0,ES,173555,3203205,4.60949,
2020-04-04,1,0,ES,23590,3204609,4.23908,
2020-04-04,4,1,ES,130611,3204906,3.06253,0.25
2020-04-04,1,0,ES,12415,3204955,8.05477,
2020-04-04,28,1,ES,517510,3205002,5.41052,0.0357
2020-04-04,2,0,ES,30070,3205010,6.65115,
2020-04-04,1,0,ES,78239,3205101,1.27813,
2020-04-04,50,2,ES,493838,3205200,10.12478,0.04
2020-04-04,43,2,ES,362097,3205309,11.87527,0.0465
2020-04-04,166,5,ES,4018650,32,4.13074,0.0301
2020-04-04,1,0,GO,212440,5200258,0.47072,
2020-04-04,6,0,GO,386923,5201108,1.5507,
2020-04-04,1,0,GO,578179,5201405,0.17296,
2020-04-04,1,0,GO,25216,5203500,3.96574,
2020-04-04,0,0,GO,91162,5204508,,
2020-04-04,1,0,GO,3630,5204607,27.54821,
2020-04-04,1,0,GO,108823,5205109,0.91892,
2020-04-04,1,0,GO,71376,5205497,1.40103,
2020-04-04,1,0,GO,70084,5208608,1.42686,
2020-04-04,65,1,GO,1516113,5208707,4.28728,0.0154
2020-04-04,0,0,GO,21706,5209705,,
2020-04-04,2,0,GO,,,,
2020-04-04,2,0,GO,104742,5211503,1.90945,
2020-04-04,2,0,GO,100882,5211909,1.98251,
2020-04-04,1,1,GO,208299,5212501,0.48008,1.0
2020-04-04,1,0,GO,9853,5215009,10.14919,
2020-04-04,1,0,GO,10057,5216304,9.94332,
2020-04-04,7,0,GO,235647,5218805,2.97054,
2020-04-04,1,0,GO,33817,5220108,2.95709,
2020-04-04,1,0,GO,115371,5220454,0.86677,
2020-04-04,1,0,GO,20695,5220603,4.83209,
2020-04-04,1,0,GO,127599,5221403,0.78371,
2020-04-04,5,0,GO,168468,5221858,2.96792,
2020-04-04,103,2,GO,7018354,52,1.46758,0.0194
2020-04-04,1,0,MA,112445,2100055,0.88932,
2020-04-04,1,0,MA,258682,2105302,0.38658,
2020-04-04,2,0,MA,122197,2107506,1.6367,
2020-04-04,3,0,MA,177687,2111201,1.68836,
2020-04-04,86,2,MA,1101884,2111300,7.80481,0.0233
2020-04-04,2,0,MA,169107,2112209,1.18268,
2020-04-04,95,2,MA,7075181,21,1.34272,0.0211
2020-04-04,1,0,MG,79996,3101607,1.25006,
2020-04-04,1,0,MG,117267,3103504,0.85275,
2020-04-04,1,0,MG,40092,3104205,2.49426,
2020-04-04,1,0,MG,137313,3105608,0.72826,
2020-04-04,237,3,MG,2512070,3106200,9.43445,0.0127
2020-04-04,5,0,MG,439340,3106705,1.13807,
2020-04-04,1,0,MG,40127,3107109,2.49209,
2020-04-04,1,0,MG,50605,3107406,1.97609,
2020-04-04,1,0,MG,54029,3111200,1.85086,
2020-04-04,1,0,MG,15461,3111507,6.46789,
2020-04-04,1,0,MG,8632,3112802,11.5848,
2020-04-04,1,0,MG,12170,3113909,8.21693,
2020-04-04,1,0,MG,22478,3114204,4.44879,
2020-04-04,11,0,MG,663855,3118601,1.65699,
2020-04-04,1,0,MG,109855,3119401,0.91029,
2020-04-04,14,0,MG,238230,3122306,5.87667,
2020-04-04,1,0,MG,70552,3124104,1.41739,
2020-04-04,1,0,MG,36225,3125101,2.76052,
2020-04-04,2,0,MG,279885,3127701,0.71458,
2020-04-04,1,0,MG,8039,3128907,12.43936,
2020-04-04,6,0,MG,,,,
2020-04-04,1,0,MG,263410,3131307,0.37964,
2020-04-04,1,0,MG,120060,3131703,0.83292,
2020-04-04,30,0,MG,568873,3136702,5.27358,
2020-04-04,5,0,MG,52165,3137205,9.58497,
2020-04-04,2,0,MG,103773,3138203,1.92728,
2020-04-04,1,0,MG,90229,3139409,1.10829,
2020-04-04,3,1,MG,60724,3140001,4.94039,0.3333
2020-04-04,3,0,MG,108763,3143906,2.75829,
2020-04-04,2,0,MG,40750,3144300,4.90798,
2020-04-04,32,0,MG,94889,3144805,33.72361,
2020-04-04,1,0,MG,152488,3148004,0.65579,
2020-04-04,3,0,MG,90757,3148103,3.30553,
2020-04-04,2,0,MG,167397,3151800,1.19476,
2020-04-04,3,0,MG,150737,3152501,1.99022,
2020-04-04,1,0,MG,334858,3154606,0.29863,
2020-04-04,4,0,MG,136344,3156700,2.93376,
